,count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,sentiment,clean_text
5742,19,1,1,1,0,0,0,2,rt strong rumour abt googl unveil new social network call circl sxsw look interest link
5743,24,1,1,2,0,0,0,0,rt googl hotpot rate restaur get person reco eat um think foursquar yelp etc cover alreadi sxsw
5744,29,3,2,2,0,0,0,1,rt best thing heard sxsw quot gave ipad money japan relief need ipad quot
5745,16,0,1,0,0,0,0,1,appl set temporari store south southwest ipad launch day link sxsw
5746,24,1,1,1,1,0,0,1,well hear someon gonna setup pop appl store sxsw oh wait wasnt fruit
5747,29,0,1,1,0,0,0,1,appl sxsw line ipad staff clear us good go gb white amp black stock
5748,18,0,2,0,0,0,0,1,type day ipad finger feel serious weird real keyboard sxsw uselessobserv
5749,15,1,2,1,0,0,0,1,appl open temp store austin sxsw link via ipad
5750,18,0,1,0,1,0,0,1,wish amp boomer stop disabl zoom iphon amp ipad app sxsw yourmom
5751,14,1,1,1,0,0,0,1,context everyth hollrback roll android app eve sxsw link
5752,11,1,1,0,0,0,0,1,android parti sxsw lustr pearl bar other link
5753,12,2,1,2,0,0,0,1,rt googl host develop day sxsw link sxsw
5754,4,0,2,0,4,0,0,1,iphon share sxsw shareabl
5755,23,1,1,1,1,0,0,1,rt want tast artist year sxsw free mix put itun link
5756,10,1,1,2,0,0,0,1,rt appl open store sxsw link
5757,14,3,1,1,1,0,0,2,appl set temporari store sxsw ipad anyon link cc
5758,16,2,1,3,2,0,0,2,android rt sxsw go blackberri avail link
5759,16,0,1,1,0,0,0,2,normal scene sxsw ipad lap iphon hand link
5760,15,0,2,1,0,0,0,2,appl googl intel amp other get go gold go game link thegogam sxsw
5761,9,0,1,0,0,0,0,1,appl store sxsw almost sell
5762,18,1,1,1,2,0,0,2,bet man kindl appl sure pre order amazon sxsw
5763,8,0,1,1,1,0,0,1,soo appl store sxsw
5764,11,0,1,0,0,0,0,1,heywir launch group chat facebook googl twitter sxsw link
5765,22,0,1,0,0,0,0,2,knacker home play ipad updat iphon timelin smash partytweet make go bed sxsw
5766,15,2,2,1,1,0,0,1,download free track music sampler includ glove link sxsw
5767,22,0,2,0,0,0,0,2,killer meet up new old friend today appl microsoft solo killer mani letschangetheworld sxsw
5768,18,1,1,1,1,0,0,1,hmmm anoth one rt googl launch major new social network call circl possibl today link sxsw
5769,16,0,3,0,0,0,0,1,day still long line appl store austin appl ipad sxsw
5770,14,2,1,1,0,0,0,1,open temporari store sxsw link use sxsw
5771,14,1,5,1,2,0,0,1,late rt googl launch socialnetwork sxsw today socialmedia fb
5772,17,0,3,0,0,0,0,2,appl smart open pop store austin sxsw crowd
5773,29,0,1,0,0,0,0,1,one minut ago guy spoke outsid appl pop austin store would got hand ipad wait sinc sxsw
5774,19,0,1,1,1,0,0,1,googl give social anoth go link googl circl let see guy sxsw make
5775,10,1,1,2,0,0,0,2,rt sxsw get appl store link atx
5776,27,1,2,4,0,0,0,2,rt excit see hl dynam video ad insert tv everywher work ipad later today sxsw popup appl store
5777,24,1,1,1,1,0,0,2,start use android app total killer servic think huge sxsw hope server readi
5778,17,2,3,0,0,0,0,1,interrupt regularli schedul sxsw geek program big news link googl circl via
5779,12,0,1,1,1,0,0,2,photo instal sxsw iphon app realli nice link
5780,11,1,1,0,0,0,0,1,lifter link googl leagu extraordinari hcker sxsw
5781,14,0,1,0,0,0,0,2,person front took pictur new ipad sxsw
5782,18,3,1,2,0,0,0,2,rt googl launch major new social network call circl possibl today sxsw link via
5783,19,2,1,1,0,0,0,1,time wrote articl us dub filmast quot foursquar cinemaphil quot link sxsw
5784,13,0,1,1,0,0,0,1,futur read onlin custom amp share not tablet link sxsw
5785,15,1,2,0,0,0,0,1,quot default state user leisur contempl quot ipad sxsw
5786,22,1,2,0,2,0,0,3,good place test edgi enough googl check offer test sxsw link smccolumbu
5787,8,0,1,0,1,0,0,1,anyon use googl checkin thru latitud sxsw
5788,9,0,2,0,0,0,0,2,evernot iphon awesom sxsw note photo taccsxsw
5789,12,1,2,1,2,0,0,2,kill chevytweethous ipad dj sxsw link
5790,15,1,1,1,1,0,0,1,anyon els think googl marissa mayer look like laura linney sxsw
5791,27,3,1,1,0,0,0,2,rt agre ûó appl stole littl part show excit new biz concept sxsw
5792,17,1,1,2,1,0,0,1,rt hey sxsw folk free lunch la condesa pepsi max lot map link
5793,15,0,1,0,0,0,0,1,googl launch major new social network call circl possibl today rww fbcet sxsw
5794,23,1,1,1,0,0,0,1,rt walk trade show sxsw basic swap busi card chanc win differ ipad
5795,23,0,1,0,0,0,0,2,went appl store kingston friend sxsw new ipad got someth cheer link
5796,18,1,1,0,1,0,0,1,sxsw join us drink fado th pm link
5797,23,0,1,2,0,0,0,1,hope amp verizon pop cell site go along appl pop store sxsw
5798,21,1,2,0,0,0,0,1,rt facebook hit adopt tip point low chanc success quot googl launch new social network call sxsw
5799,12,0,1,2,0,0,0,1,appl declin html browser war iv panel sxsw
5800,22,0,2,0,0,0,0,1,lesson googl one pass digit environ user want purchas across everi platform one tool sxsw elonsxsw
5801,12,1,1,1,0,0,0,1,flipboard next platform iphon ceo say sxsw
5802,16,1,1,1,0,0,0,1,rt guy next use ipad periscop sxsw
5803,10,1,1,1,1,0,0,1,free song sxsw year alon link
5804,9,0,1,0,2,0,0,1,long line sxsw els appl store link
5805,10,0,1,0,1,0,0,1,anyon bring ipad vs comput sxsw
5806,17,2,1,0,0,0,0,1,ûï googl launch major new social network call circl possibl today link sxswû
5807,23,2,1,1,1,0,0,1,ûï gear make splash launch quot groupon live social type quot reward sxsw link boom
5808,11,1,2,0,1,0,0,1,honestli think everyon sxsw own laptop truestori
5809,25,3,1,1,0,0,0,1,rt remind charl chen talk android chromeo access today pm googl booth exhibit hall sxsw
5810,18,0,5,3,0,0,0,1,group messag roundup help stay touch sxsw link android fastsocieti iphon sm sxsw
5811,6,2,1,0,0,0,0,1,android dev sxsw link
5812,25,3,1,2,0,0,0,2,rt fun new check featur iphon see latest articl quot roll squar quot link sxsw
5813,20,1,2,3,0,0,0,1,rt updat hb startuptrib meet sxsw sat pm link drink alumni student check back chang
5814,9,0,1,0,0,0,0,1,googl search local marissa mayer sxsw
5815,21,1,2,1,2,0,0,2,cool rt heard appl pop store downtown austin pic alreadi gowalla link sxsw ipad
5816,9,1,1,0,1,0,0,2,googl parti rock sxsw
5817,15,0,2,0,0,0,0,2,anoth late start sxsw sxswi damn googl rock parti
5818,12,3,2,1,0,0,0,2,rt parti android sxsw lustr pearl link
5819,24,2,1,1,0,0,0,1,rt live sxsw mobil access session room surpris guest charl chen answer question android access sxsw
5820,17,1,1,2,0,0,0,1,rt appl like pay appl like barri diller sxsw
5821,24,0,2,3,1,0,0,0,notic dst come weekend mani iphon user hour late sxsw come sunday morn sxsw iphon
5822,22,1,1,3,0,0,0,0,rt hipster overs earphon pluge new ipad make happi texa loos gun law sxsw
5823,19,2,1,4,0,0,0,2,rt smart rt aapl open pop store ipad sale sxsw link
5824,23,1,2,1,0,0,0,1,rt sxsw slide gruber keep desk appl extend keyboard discontinu loud feel like write better
5825,20,2,1,1,0,0,0,2,awesom hand review ipad come tomorrow guest post sxsw
5826,16,0,2,2,0,0,0,0,like vega ce iphon best use hand warmer sxsw
5827,17,2,1,2,0,0,0,1,rt ûï googl launch major new social network call circl possibl today link sxsw
5828,25,2,2,1,2,0,0,1,askd sxsw no answr rt googl latina amp find porn st impress peopl get us latism
5829,20,0,3,2,2,0,0,2,dl calyp app today avail itun app store amp android market calyp look us sxsw
5830,9,0,2,0,0,0,0,1,fedex truck unload outsid appl popup store sxsw ipad
5831,26,2,3,1,1,0,0,1,rt ye favorit want win need win doo dah doo dah pushio sxsw ipad
5832,16,0,1,1,0,0,0,1,ten percent crowd quot design ipad interfac quot alreadi ipad sxsw
5833,21,0,1,0,1,0,0,1,wanna know get lunch sxsw without wait min ask around save lot time link
5834,17,1,3,2,0,0,0,1,rt marissa mayer googl connect digit amp physic world mobil link sxsw sxswi
5835,19,3,4,1,0,0,0,1,rt enchant get trustworthi zappo likeabl virgin product appl sxsw
5836,14,0,2,3,0,0,0,1,check step bulletproof ux strategi sxsw link sxsw rhjrux link
5837,23,1,2,2,2,0,0,2,rt deviantart buy ipad austin test muro draw super fast deviantart sxsw httû cont link
5838,20,2,1,1,0,0,0,2,check south southwest interact iphon ipad must app site tool link sxsw
5839,11,0,3,0,1,0,0,1,what name song link imthetyp ipad imthetyp sxsw
5840,21,0,1,1,0,0,0,1,merissa mayer googl studi mail order purchas led accuraci predict divorc two year advanc sxsw
5841,20,1,1,1,0,0,0,2,amaz appl pop austin store execut quickli week link via sxsw
5842,24,2,2,0,0,0,0,1,make peopl think arriv wrong websit make go googl search site killcommun via sxsw
5843,16,1,6,1,0,0,0,1,poster join sxsw pile posterousev foråêiphon link via gt tool photo app
5844,16,2,4,0,2,0,0,1,not let interact film close music open parti badform youareinteract peopleflowingout sxsw
5845,11,0,3,1,1,0,0,3,liveblog sxsw indi iphon game develop surviv link game
5846,21,1,1,2,0,0,0,1,googl quash circl rumour rt not launch product sxsw plenti els link
5847,14,1,1,2,4,0,0,2,got ipad sxsw appl store thank much
5848,15,3,1,0,0,0,0,1,protect privaci like parti amp sxsw
5849,23,1,1,2,1,0,0,2,rt ning amp mobil roadi thrill offer unoffici sxsw insid guid iphon fun austin link
5850,24,3,2,3,1,0,0,1,rt thank rt public note quot step bulletproof ux strategi quot link sxsw rhjrux via
5851,12,0,2,1,0,0,0,3,think googl circl effect crop circl sxsw randomli
5852,21,0,2,1,0,0,0,1,diller googl tv quot first product good consum product basic quot sxsw diller
5853,11,0,2,0,0,0,0,0,turn twitter sxsw ipad forgotten
5854,16,0,1,0,0,0,0,2,appl pop store attract impress mani perman retail store sxsw
5855,11,0,1,1,1,0,0,1,anybodi know appl pop store sxsw
5856,17,0,2,1,1,0,0,1,free quot payment android platform quot webinar march th regist today link sxsw mr
5857,24,1,1,2,0,0,0,0,sxsw tougher crowd colin quinn rt hey marissa mayer pleas tell us someth new not product googl launch month ago
5858,9,1,1,0,0,0,0,0,iphon batteri not made sxsw
5859,23,1,1,2,1,0,0,1,rt come aquent booth sxsw learn internetonlinewebsit com meet us amp enter win ipad
5860,16,0,2,0,1,0,0,1,saw iphon switch edg network badg pickup att readi sxsw
5861,19,1,1,0,0,0,0,1,link harrymccracken still ipad least sxsw pop link
5862,17,2,4,2,0,0,0,1,rt via appl set open temp store downtown austin sxsw link ipad
5863,17,0,1,0,0,0,0,2,debat brand role publish sxsw enjoy heard googl doodl guy
5864,12,1,1,1,0,0,0,1,sxsw interact session mom ipad design boomer
5865,13,1,1,1,0,0,0,1,appl quot pop quot store sxsw event link via sxsw
5866,17,1,2,1,1,0,0,1,bsocial rt googl launch major new social network call circl possibl today link sxsw
5867,23,4,3,1,1,0,0,1,rt great meet meetup post new sxsw medic app link sxswh hcsm
5868,21,0,2,0,0,0,0,1,attend quot left brain search googl right brain search quot bettersearch talk futur search engin sxsw
5869,18,0,2,2,0,0,0,2,omg go sxsw macbook pro ipad iphon ipod galaxi tab techgeek
5870,27,0,1,0,0,0,0,2,tri buy ipad week sxsw appl store everi time go sold one want
5871,26,0,1,1,0,0,0,2,ever doubt influenc appl innov commun look sxsw ipad iphon everywher
5872,19,1,1,1,0,0,0,1,win ipad submit amp vote favorit quot sxsw link link
5873,12,0,1,1,0,0,0,2,well ipad realli perfect devic sxsw
5874,17,2,1,1,0,0,0,1,rt see indi game develop iphon go cc sxsw
5875,20,1,1,0,0,0,0,1,probabl even way back sinc appl open temp extra store sxsw
5876,20,1,1,2,1,0,0,1,appl sell new terpit album rt line sxsw appl pop store
5877,18,1,2,1,0,0,0,2,love rt appl naomi campbel pop store rage link sxsw
5878,22,3,1,2,0,0,0,1,rt gear make splash launch quot live social type quot reward sxsw link
5879,26,2,2,2,1,0,0,2,rt qagb sxsw time rt bing search engin share continu rise googl still top link
5880,18,1,1,3,0,0,0,2,googl deep eddi sweet tea vodka gsdm cool factor sxsw gsd amp other link
5881,20,1,2,0,0,0,0,1,ppl authoritz scrape republish page googl bing bing googl qagb sxsw
5882,17,0,2,2,0,0,0,1,check amp googl amp bing websit rank sxsw link sxsw qagb
5883,19,1,2,0,0,0,0,1,realli great comparison review ipad ipad sxsw germanvers gt link
5884,24,1,2,1,1,0,0,0,twitter iphon app day head sxsw want tweet lot help
5885,15,2,1,1,0,0,0,2,check awesom dj skill ipad sxsw
5886,23,1,1,1,0,0,0,1,good peopl cover ipad launch live appl pop store austin sxsw link
5887,20,1,1,1,1,0,0,1,rt william patri googl say author dont care copyright care incom sxsw model
5888,15,1,1,1,1,0,0,1,rt question insid ipad fire way sxsw
5889,20,1,2,1,0,0,0,1,rt checkin fun need extend beyond fun make checkin use sxsw googl
5890,15,0,1,0,0,0,0,1,time ever torrent also legal also also excit sxsw link
5891,15,1,1,2,2,0,0,1,sxsw rt googl launch major new social network call circl possibl today link
5892,14,0,2,1,0,0,0,1,get look sxsw rumor appl pop store link sxsw appl
5893,22,2,1,2,0,0,0,1,rt appl open temporari store downtown austin sxsw ipad launch link cc
5894,14,1,2,2,1,0,0,2,cours rt sxsw get appl store link geeksrul
5895,23,0,1,0,2,0,0,1,red mist giant dope interview adi mind adi minut ago compar cat pic sxsw locat link
5896,13,2,2,1,0,0,0,2,rt haha awesom rad ipad app link hollergram sxsw via
5897,24,1,1,1,0,0,0,2,might also appreci new iphon app tweetcast zip featur let hide keyword hashtag incl cours sxsw
5898,18,3,1,2,2,0,0,1,amp happen rt put gun head give iphon sxsw link
5899,20,0,1,1,0,0,0,2,appl instal pop shop sxsw appl set special pop shop visitorsû link
5900,21,2,3,1,2,0,0,2,rt iphon case rad readi stop tomorrow get sxsw zazzlesxsw sxswi link
5901,17,1,2,1,0,0,0,2,rt papa sangr immers audio game iphon free today highli recommend papasangr sxsw
5902,23,1,1,1,2,0,0,2,want time said ipad rt schedul heavier laptop ipad alreadi sxsw
5903,28,2,1,4,1,0,0,1,rt hbd donat dime rt everyon come sxsw friendli remind ipad friday amp birthday saturday
5904,11,1,1,0,1,0,0,1,realli come team android parti sxsw
5905,25,4,2,3,2,0,0,1,sxsw forget come privacybootcamp startup acc abc cst
5906,14,0,1,1,2,0,0,1,desper need charg station spot die iphon sxsw
5907,17,1,1,2,0,0,0,1,rt googl preview major new social servic call googl circl today sxsw link
5908,17,2,2,1,0,0,0,1,rt googl launch major new social network call circl possibl today sxsw sxswi link
5909,8,0,1,1,0,0,0,1,appl open temporari store sxsw link
5910,13,1,2,1,0,0,0,2,free sxsw music sampler itun includ barton hollow open itun link
5911,21,1,1,1,1,0,0,2,good app quot parti peopl parti crasher quot rt releas android app cluster gt link sxsw
5912,16,1,1,2,1,0,0,1,launch st ipad app sxsw get detail first edit free
5913,14,1,1,1,0,0,0,1,fret not iphon owner appl open temporari store sxsw link via
5914,22,0,1,0,0,0,0,2,know made sxsw see bunch grown men hoot get ipad
5915,25,2,1,3,0,0,0,1,rt toptweet rt not rumor appl open temporari store downtown austin sxsw link
5916,12,0,4,3,0,0,0,2,even begin appl win sxsw link appl ipad sxsw tc
5917,24,0,1,1,0,0,0,2,free coffe compani free drink compani free food compani money save goe appl life sxsw
5918,18,1,1,2,0,0,0,1,rt appl set open popup shop core sxsw action link ipad ground
5919,17,1,1,2,0,0,0,2,rt hey lucki dog sxsw ipad check holler gram app link
5920,27,1,1,2,0,0,0,1,rt googl spokewoman nadja blagojev mail googl circl quot not announc anyth like sxsw untru rumor quot
5921,15,0,1,0,0,0,0,1,marissa mayer googl connect digit amp physic world mobil link sxsw link
5922,31,1,1,2,0,0,0,1,rt know plane sxsw becom facebook friend seatmat ad ipad ad laptop
5923,13,0,5,1,0,0,0,1,bjdproduct lightboxphoto want new android camera app sxsw link tech
5924,16,3,2,2,0,0,0,1,rt austin street closur sxsw googl map form link sxsw austin
5925,28,5,1,2,1,0,0,1,rt rt co host cmti mngr meetup etsi austin space th googl schwag come sxsw
5926,19,1,1,0,0,0,0,1,confirm appl pop store th congress austin line not bad right sxsw link
5927,21,1,2,1,0,0,0,2,rt quot no explan appl continu surviv exist god quot guykawasaki sxsw
5928,15,0,1,1,0,0,0,1,brown paper come window sxsw popup appl store link
5929,13,1,1,1,1,0,0,1,googl parti sxsw maggi mae other link
5930,15,1,1,2,0,0,0,1,pop appl store sxsw appl store sxsw other pic link
5931,18,0,1,0,1,0,0,1,anyon know android dev sxsw let know startup need help
5932,16,0,2,1,0,0,0,2,connect iphon smart phone joe berri sxsw connectedcar
5933,16,0,2,1,0,0,0,0,not even austin iphon batt shit sxsw notevenstartedyet
5934,22,0,1,1,0,0,0,1,view like foursquar tip visual realtim sxsw iphon app avail peopl link
5935,17,0,1,1,0,0,0,1,hope appl enough foresight overstock austin store ipad tomorrow sxsw
5936,17,1,2,1,0,0,0,2,shat tear rt good news austin bound appl fanboy link sxsw ipad
5937,22,0,1,0,0,0,0,1,thank everyon came today good luck win ipad stop tomorrow chanc win sxsw
5938,21,1,1,1,0,0,0,1,rt snotti dbag sxsw quot actual android droid brand name differ quot die
5939,19,1,2,3,1,0,0,1,rt sxsw recap day greaaat explor brand mascot digit age link sxsw hotsheet
5940,17,1,1,1,0,0,0,1,link new mobil app store circular via android blackberri io even austin amp sxsw link
5941,20,1,2,1,0,0,0,2,rt realli find enjoy ipad design principl well done tapworthi use clear point throughout sxsw
5942,19,3,2,0,0,0,0,1,sxsw today amp iphon game amp celeb brand destin market
5943,16,0,2,1,0,0,0,2,first day sxsw ipad launch stole lot thunder link
5944,23,2,1,2,0,0,0,2,rt rt lose hour tonight sxsw attende blame microsoft appl get credit fix christma
5945,13,1,2,1,0,0,0,2,rt googl set launch new social network circl today sxsw
5946,27,2,1,1,2,0,0,1,rt thank let test drive car appl store let hope fix phone sxsw
5947,16,0,4,2,0,0,0,1,appl open pop store austin sxsw geekfest appl link appl brianlam ipad sxsw
5948,19,1,2,2,2,0,0,2,rt want win free ipad attend sxsw detail link
5949,21,2,1,1,0,0,0,1,rt no hack found peopl jump corpor firewal use googl doc etc sxsw
5950,19,1,1,1,1,0,0,1,rt dig john mcree talk design boomer mayb like research link sxsw
5951,8,0,1,1,0,0,0,1,forget sampler download unoffici sxsw torrent link
5952,22,0,1,2,1,0,0,1,mayer googl hire peopl year respons audienc question quot hire quot sxsw jr
5953,13,0,3,0,1,0,0,1,time appl store sxsw open pull ipad trigger
5954,15,1,1,2,1,0,0,2,rt appl pop store sxsw not pop geniu bar everywher
5955,24,0,2,0,1,0,0,2,iphon one hand caramel macchiato ouch hiss hot appar two pump lava begin sxsw tmsxsw
